identifier,name
74006.0,Dnm1l
207683.0,Igsf11
51789.0,Tnk2
70120.0,Yars2
56375.0,B4galt4
22042.0,Tfrc
12549.0,Arhgap31
69823.0,Fyttd1
70144.0,Lrch3
239833.0,Lmln
64082.0,Popdc2
106326.0,Osbpl11
69150.0,Snx4
18171.0,Nr1i2
22661.0,Zfp148
56637.0,Gsk3b
22247.0,Umps
14314.0,Fstl1
16419.0,Itgb5
224044.0,Cyp2ab1
68194.0,Ndufb4
15233.0,Hgd
27416.0,Abcc5
17063.0,Muc13
67657.0,Rabl3
74197.0,Gtf2e1
207227.0,Stxbp5l
15163.0,Hcls1
239839.0,Ccdc14
107589.0,Mylk
320299.0,Iqcb1
106389.0,Eaf2
224129.0,Adcy5
11773.0,Ap2m1
107522.0,Ece2
12724.0,Clcn2
72599.0,Pdia5
21832.0,Thpo
224132.0,Slc49a4
66667.0,Hspbap1
74147.0,Ehhadh
75826.0,Senp2
66664.0,Tmem41a
20462.0,Tra2b
246048.0,Chodl
110197.0,Dgkg
12228.0,Btg3
67102.0,D16Ertd472e
13052.0,Cxadr
30940.0,Usp25
11625.0,Ahsg
59083.0,Fetub
16644.0,Kng1
67742.0,Samsn1
94175.0,Hrg
11450.0,Adipoq
106344.0,Rfc4
19876.0,Robo1
13682.0,Eif4a2
20440.0,St6gal1
17174.0,Masp1
27393.0,Mrpl39
11957.0,Atp5j
11820.0,App
11504.0,Adamts1
23794.0,Adamts5
23872.0,Ets2
13548.0,Dyrk1a
13185.0,Vps26c
57738.0,Slc15a2
106347.0,Ildr1
12524.0,Cd86
16646.0,Kpna1
80285.0,Parp9
68146.0,Arl13b
19128.0,Pros1
56088.0,Psmg1
93871.0,Brwd1
14805.0,Grik1
56176.0,Pigp
170765.0,Ripply3
110749.0,Chaf1b
70028.0,Dop1b
109857.0,Cbr3
224440.0,Setd4
209195.0,Clic6
54720.0,Rcan1
12394.0,Runx1
28080.0,Atp5o
16443.0,Itsn1
60364.0,Donson
20658.0,Son
14450.0,Gart
77975.0,Tmem50b
15980.0,Ifngr2
15975.0,Ifnar1
16155.0,Il10rb
15976.0,Ifnar2
68001.0,Cfap298
104015.0,Synj1
67367.0,Paxbp1
66578.0,Mis18a
20655.0,Sod1
224432.0,Scaf4
109052.0,Krt75
239652.0,Zfp641
69612.0,Kansl2
11512.0,Adcy6
13800.0,Enah
22410.0,Wnt10b
74775.0,Lmbr1l
13363.0,Dhh
22143.0,Tuba1b
54614.0,Prpf40b
22379.0,Fmnl3
380969.0,Nckap5l
110213.0,Tmbim6
72393.0,Faim2
11827.0,Aqp2
26934.0,Racgap1
11419.0,Asic1
83797.0,Smarcd1
14555.0,Gpd1
66379.0,Cox14
71949.0,Cers5
65970.0,Lima1
207214.0,Larp4
239667.0,Dip2b
11908.0,Atf1
18174.0,Slc11a2
109901.0,Cela1
59033.0,Slc4a8
20273.0,Scn8a
15370.0,Nr4a1
93707.0,Pcdhgc4
110310.0,Krt7
16688.0,Krt6b
16668.0,Krt18
246277.0,Csad
223920.0,Soat2
16012.0,Igfbp6
110542.0,Amhr2
66151.0,Prr13
26404.0,Map3k12
21357.0,Tarbp2
54615.0,Npff
67488.0,Calcoco1
14079.0,Fabp2
20618.0,Sncg
246102.0,Rttn
12575.0,Cdkn1a
52014.0,Nus1
19733.0,Rgn
72140.0,Cep89
20494.0,Slc10a2
70380.0,Mospd1
68050.0,Akirin1
55985.0,Cxcl13
57080.0,Gtf2ird1
74485.0,Lrrc71
12457.0,Noct
17250.0,Abcc1
68202.0,Ndufa5
14199.0,Fhl1
76467.0,Msrb2
19718.0,Rfc2
68184.0,Denr
27374.0,Prmt5
68188.0,Sympk
332942.0,Gm853
69083.0,Sult1c2
14938.0,Gzma
27426.0,Nagpa
71446.0,Wrb
117198.0,Ivns1abp
73314.0,Lrrc69
69671.0,Tmem52
67053.0,Rpp14
105727.0,Slc38a1
56310.0,Gps2
12215.0,Bsg
71756.0,Cpn2
67776.0,Vwa5a
14789.0,P3h3
108068.0,Grm2
16169.0,Il15ra
13828.0,Epb42
12258.0,Serping1
230779.0,Serinc2
20300.0,Ccl25
20394.0,Scg5
16529.0,Kcnk5
235587.0,Parp3
171429.0,Slc26a6
109652.0,Acy1
107971.0,Frs3
14409.0,Gabrr2
76737.0,Creld2
12504.0,Cd4
23999.0,Twf2
12155.0,Bmp15
675812.0,Zfp605
140499.0,Ube2j2
69104.0,March5
11423.0,Ache
69185.0,Dtwd1
67866.0,Wfdc1
17858.0,Mx2
70235.0,Poc1a
22051.0,Trip6
56620.0,Clec4n
213990.0,Agap3
66058.0,Tmem176a
228993.0,Slc17a9
73181.0,Nfatc4
14695.0,Gnb3
320951.0,Pisd
21991.0,Tpi1
19328.0,Rab12
107934.0,Celsr3
19132.0,Prph
59092.0,Pcbp4
14793.0,Cdca3
67389.0,C1qtnf12
17151.0,Ccndbp1
66627.0,Ogfod2
64656.0,Mrps23
69159.0,Rhebl1
78887.0,Sfi1
84653.0,Hes7
72084.0,Pigx
24001.0,Tiam2
20975.0,Synj2
100037282.0,Rsph3b
20112.0,Rps6ka2
50873.0,Prkn
68262.0,Agpat4
20519.0,Slc22a3
20517.0,Slc22a1
16004.0,Igf2r
110460.0,Acat2
240028.0,Lnpep
12648.0,Chd1
55951.0,Mpc1
23984.0,Pde10a
66931.0,1700010I14Rik
22712.0,Zfp54
72057.0,Phf10
21826.0,Thbs2
64074.0,Smoc2
22709.0,Zfp51
240047.0,Mmp25
353502.0,Hcfc1r1
27279.0,Tnfrsf12a
268930.0,Pkmyt1
76498.0,Paqr4
76917.0,Flywch2
74011.0,Slc25a27
27226.0,Pla2g7
17287.0,Mep1a
94185.0,Tnfrsf21
78249.0,Adgrf4
83815.0,Cenpq
17850.0,Mmut
72238.0,Tbc1d5
20230.0,Satb1
211482.0,Efhb
71702.0,Cdc5l
224805.0,Aars2
68463.0,Mrpl14
72415.0,Sgo1
63959.0,Slc29a1
15516.0,Hsp90ab1
63993.0,Slc5a7
18037.0,Nfkbie
22339.0,Vegfa
56055.0,Gtpbp2
80905.0,Polh
224796.0,Clic5
83965.0,Enpp5
224794.0,Enpp4
56050.0,Cyp39a1
12311.0,Calcr
50758.0,Fbxl17
75564.0,Rsph9
68565.0,Mrps18a
114570.0,Crip3
224823.0,Rrp36
71461.0,Ptk7
72029.0,Cnpy3
224826.0,Ubr2
19133.0,Prph2
107477.0,Guca1b
63856.0,Taf8
14913.0,Guca1a
112694759.0,Gm20517
53414.0,Bysl
21425.0,Tfeb
74123.0,Foxp4
83433.0,Trem2
18044.0,Nfya
70026.0,Tspo2
319991.0,Kif6
57261.0,Brd4
106504.0,Stk38
68816.0,Ppil1
240058.0,Cpne5
74116.0,Pi16
56462.0,Mtch1
26382.0,Fgd2
18712.0,Pim1
68597.0,Ccdc167
74157.0,Cmtr1
109801.0,Glo1
11307.0,Abcg1
22092.0,Rsph1
224674.0,Slc37a1
57773.0,Wdr4
78330.0,Ndufv3
12411.0,Cbs
12954.0,Cryaa
17691.0,Sik1
268970.0,Arhgap28
13823.0,Epb41l3
56399.0,Akap8
67268.0,Myl12a
17929.0,Myom1
22404.0,Wiz
64898.0,Lpin2
246707.0,Emilin2
74355.0,Smchd1
170716.0,Cyp4f13
67052.0,Ndc80
78785.0,Clip4
77889.0,Lbh
71685.0,Galnt14
57440.0,Ehd3
22436.0,Xdh
66310.0,Dpy30
50850.0,Spast
210148.0,Slc30a6
75292.0,Prkd3
67864.0,Yipf4
12211.0,Birc6
50766.0,Crim1
74199.0,Vit
268980.0,Strn
74196.0,Ttc27
19106.0,Eif2ak2
12607.0,Cebpz
73694.0,Ndufaf7
224938.0,Pja2
70536.0,Qpct
17158.0,Man2a1
13078.0,Cyp1b1
30960.0,Vapa
72692.0,Hnrnpll
19765.0,Ralbp1
225027.0,Srsf7
65960.0,Twsg1
72900.0,Ndufv2
68767.0,Washc1
28006.0,Washc2
16867.0,Lhcgr
18189.0,Nrxn1
58226.0,Cacna1h
72016.0,Tedc2
72416.0,Lrpprc
11984.0,Atp6v0c
18607.0,Pdpk1
213760.0,Prepl
27410.0,Abca3
20532.0,Slc3a1
13177.0,Eci1
20472.0,Six2
78586.0,Srbd1
66705.0,Dnase1l2
13560.0,E4f1
13819.0,Epas1
56716.0,Mlst8
104215.0,Rhoq
18701.0,Pigf
56724.0,Cript
193813.0,Mcfd2
17685.0,Msh2
75178.0,Meiob
14651.0,Hagh
79043.0,Spsb3
30957.0,Mapk8ip3
12266.0,C3
52009.0,Jpt2
407831.0,Tmem204
106633.0,Ift140
71718.0,Telo2
240119.0,St6gal2
100503895.0,Tpsab1
72836.0,Pot1b
20681.0,Sox8
56520.0,Nme4
60455.0,Tmem8
68611.0,Mrpl28
12005.0,Axin1
50782.0,Rgs11
106581.0,Fam234a
66978.0,Luc7l
19252.0,Dusp1
224630.0,Bnip1
21652.0,Phf1
67675.0,Cuta
66905.0,Plin3
193796.0,Kdm4b
19725.0,Rfx2
67267.0,Uqcc2
271424.0,Ip6k3
14823.0,Grm8
64144.0,Mllt1
56409.0,Nudt3
20630.0,Snrpc
68776.0,Taf11
224650.0,Anks1
224656.0,Zfp523
14229.0,Fkbp5
69239.0,Pdzph1
67993.0,Nudt12
71745.0,Cul2
68010.0,Bambi
67440.0,Mtpap
26410.0,Map3k8
225115.0,Svil
21417.0,Zeb1
13831.0,Epc1
20662.0,Sos1
225028.0,Map4k3
68027.0,Tmem178
72167.0,Thumpd2
106522.0,Pkdcc
20463.0,Cox7a2l
240174.0,Thada
213575.0,Dync2li1
67470.0,Abcg8
69241.0,Polr2d
67453.0,Slc25a46
269003.0,Sap130
20983.0,Syt4
108013.0,Celf4
66648.0,Tpgs2
106957.0,Slc39a6
58523.0,Elp2
68046.0,2700062C07Rik
69256.0,Zfp397
212307.0,Mapre2
225131.0,Wac
67974.0,Ccny
225160.0,Thoc1
19877.0,Rock1
64385.0,Cyp4f14
77805.0,Esco1
225164.0,Mib1
77875.0,Cyp4f41-ps
208292.0,Zfp871
224697.0,Adamts10
17916.0,Myo1f
16580.0,Kifc5b
13527.0,Dtna
12558.0,Cdh2
21356.0,Tapbp
14976.0,Pfdn6
57315.0,Wdr46
17288.0,Mep1b
56515.0,Rnf138
224705.0,Vps52
19763.0,Ring1
14977.0,Slc39a7
12815.0,Col11a2
13506.0,Dsc2
15001.0,H2-Oa
14312.0,Brd2
16913.0,Psmb8
21355.0,Tap2
547431.0,Btnl2
67199.0,Pfdn1
74002.0,Psd2
72512.0,Tmem173
76594.0,Dnajc18
71242.0,Spata24
69816.0,Mzb1
20522.0,Slc23a1
81500.0,Sil1
15526.0,Hspa9
225363.0,Etf1
13079.0,Cyp21a1
14587.0,Gfra3
27632.0,Nelfe
52563.0,Cdc23
12263.0,C2
13824.0,Epb41l4a
170459.0,Stard4
53603.0,Tslp
30948.0,Bin1
13872.0,Ercc3
26405.0,Map3k2
73473.0,Iws1
19123.0,Proc
13001.0,Csnk2b
17922.0,Myo7b
55938.0,Apom
224727.0,Bag6
53761.0,Prrc2a
225341.0,Lims2
11629.0,Aif1
16994.0,Ltb
74320.0,Wdr33
21926.0,Tnf
16992.0,Lta
66237.0,Atp6v1g2
66878.0,Riok3
18999.0,Pou5f1
76482.0,Rmc1
11829.0,Aqp4
18145.0,Npc1
94064.0,Mrpl27
225207.0,Zfp521
16774.0,Lama3
69192.0,Dhx16
16210.0,Impact
72747.0,Ttc39c
65113.0,Ndfip1
73242.0,Atat1
24066.0,Spry4
14670.0,Gnl1
71132.0,Cabyr
14815.0,Nr3c1
66973.0,Mrps18b
53601.0,Pcdh12
66839.0,Dele1
67676.0,Rpp21
106952.0,Arap3
15183.0,Hdac3
13367.0,Diaph1
22670.0,Trim26
54393.0,Gabbr1
58916.0,Myot
70640.0,Dcp2
24010.0,Ik
225467.0,Pggt1b
105853.0,Mal2
11777.0,Ap3s1
74574.0,Lvrn
108857.0,Ankhd1
240215.0,Slc4a9
15200.0,Hbegf
67180.0,Yipf5
225432.0,Rbm27
107045.0,Lars
56070.0,Tcerg1
72930.0,Ppp2r2b
22240.0,Dpysl3
76217.0,Jakmip2
20730.0,Spink1
68857.0,Dtwd2
15488.0,Hsd17b4
80718.0,Rab27b
17191.0,Mbd2
17128.0,Smad4
66286.0,Sec11c
19434.0,Rax
225644.0,Cplx4
58801.0,Pmaip1
14680.0,Gnal
114663.0,Impa2
12683.0,Cidea
69597.0,Afg3l2
67222.0,Srfbp1
16948.0,Lox
225655.0,Prelid3a
68166.0,Spire1
67847.0,Sncaip
69226.0,Snx24
107047.0,Psmg2
19038.0,Ppic
19255.0,Ptpn2
70799.0,Cep192
52662.0,Ldlrad4
240427.0,Setbp1
27411.0,Slc14a2
14427.0,Galr1
107029.0,Me2
225724.0,Mapk4
74322.0,Cxxc1
17190.0,Mbd1
17126.0,Smad2
20689.0,Sall3
50771.0,Atp9b
68731.0,Rbfa
27366.0,Txnl4a
225600.0,Pde6a
93687.0,Csnk1a1
240334.0,Pcyox1l
17714.0,Grpel2
108123.0,Napg
53382.0,Txnl1
70223.0,Nars
14151.0,Fech
83814.0,Nedd4l
16906.0,Lmnb1
77422.0,C330018D20Rik
70417.0,Megf10
73137.0,Prrc1
20496.0,Slc12a2
14119.0,Fbn2
225579.0,Slc27a6
66307.0,Isoc1
67665.0,Dctn4
66810.0,Rbm22
20044.0,Rps14
16149.0,Cd74
21453.0,Tcof1
67988.0,Tmx3
12322.0,Camk2a
18596.0,Pdgfrb
12978.0,Csf1r
106894.0,Hmgxb3
14682.0,Gnaq
107272.0,Psat1
21888.0,Tle4
66054.0,Cndp2
67105.0,Timm21
109672.0,Cyb5a
12405.0,Cbln2
18399.0,Slc22a6
66514.0,Asrgl1
16952.0,Anxa1
16319.0,Incenp
14319.0,Fth1
74760.0,Rab3il1
60527.0,Fads3
56473.0,Fads2
72982.0,Tmem138
68642.0,Tmem216
66072.0,Sdhaf2
12507.0,Cd5
12511.0,Cd6
109225.0,Ms4a7
12482.0,Ms4a1
64380.0,Ms4a4c
69774.0,Ms4a6b
66607.0,Ms4a4d
68774.0,Ms4a6d
14126.0,Ms4a2
94063.0,Mrpl16
76303.0,Osbp
107373.0,Fam111a
64697.0,Keg1
109910.0,Zfp91
107321.0,Lpxn
14675.0,Gna14
54391.0,Rfk
18552.0,Pcsk5
20409.0,Ostf1
67383.0,Carnmt1
225997.0,Trpm6
64381.0,Ms4a8a
108673.0,Ccdc86
28000.0,Prpf19
98170.0,Tmem132a
65221.0,Slc15a3
13194.0,Ddb1
14156.0,Fen1
54525.0,Syt7
26358.0,Aldh1a7
22682.0,Zfand5
83921.0,Cemip2
207151.0,Slc22a19
20168.0,Rtn3
109168.0,Atl3
70999.0,Naa40
381236.0,Lipo3
107260.0,Otub1
240505.0,Cdc42bpg
13660.0,Ehd1
329015.0,Atg2a
76630.0,Stambpl1
225849.0,Ppp2r5b
14102.0,Fas
67072.0,Cdc37l1
16889.0,Lipa
56248.0,Ak3
59028.0,Rcl1
69024.0,Snx15
16452.0,Jak2
66406.0,Sac3d1
67849.0,Cdca5
81909.0,Zfpl1
85030.0,Tnfrsf25
240641.0,Kif20b
68505.0,Vps51
15566.0,Htr7
73166.0,Tm7sf2
54364.0,Rpp30
107765.0,Ankrd1
76073.0,Pcgf5
77836.0,Mlana
74126.0,Syvn1
77125.0,Il33
74493.0,Tnks2
21873.0,Tjp2
67457.0,Frmd8
109113.0,Uhrf2
107375.0,Slc25a45
19367.0,Rad9a
19708.0,Dpf2
104174.0,Gldc
353242.0,Mrpl21
58988.0,Rps6kb2
20589.0,Ighmbp2
18969.0,Pola2
23789.0,Coro1b
69860.0,Eif1ad
73660.0,Cabp4
12660.0,Chka
23825.0,Banf1
66990.0,Tmem134
73720.0,Cst6
11632.0,Aip
18739.0,Pitpnm1
319322.0,Sf3b2
69745.0,Pold4
107975.0,Pacs1
52004.0,Cdk2ap2
110355.0,Grk2
16594.0,Klc2
17195.0,Mbl2
71670.0,Acy3
18719.0,Pip5k1b
13380.0,Dkk1
76308.0,Rab1b
60425.0,Doc2g
12794.0,Cnih2
68090.0,Yif1a
226043.0,Cbwd1
225870.0,Rin1
67689.0,Aldh3b1
54447.0,Asah2
19671.0,Rce1
13340.0,Slc29a2
18563.0,Pcx
17330.0,Minpp1
319924.0,Apba1
23972.0,Papss2
12894.0,Cpt1a
240518.0,Peli3
66419.0,Mrpl11
100470.0,Lao1
17771.0,Tesmin
71711.0,Mus81
14419.0,Gal
52036.0,Ppp6r3
58859.0,Efemp2
58249.0,Fibp
14283.0,Fosl1
16973.0,Lrp5
66556.0,Drap1
67155.0,Smarca2
18426.0,Ovol1
22359.0,Vldlr
68209.0,Rnaseh2c
81601.0,Kat5
19697.0,Rela
20510.0,Slc1a1
114601.0,Ehbp1l1
17826.0,Fam89b
16998.0,Ltbp3
78891.0,Scyl1
12333.0,Capn1
226026.0,Smc5
56327.0,Arl2
17283.0,Men1
26412.0,Map4k2
22668.0,Sf1
56613.0,Rps6ka4
54683.0,Prdx5
26379.0,Esrra
107173.0,Gpr137
12015.0,Bad
18797.0,Plcb3
22340.0,Vegfb
57431.0,Dnajc4
108101.0,Fermt3
20867.0,Stip1
104383.0,Rcor2
13728.0,Mark2
68229.0,Spindoc
56072.0,Lgals12
66727.0,Plaat5
13006.0,Smc3
18569.0,Pdcd4
56392.0,Shoc2
14732.0,Gpam
433256.0,Acsl5
66980.0,Zdhhc6
53611.0,Vti1a
21416.0,Tcf7l2
15242.0,Hhex
13082.0,Cyp26a1
74107.0,Cep55
19662.0,Rbp4
13669.0,Eif3a
110855.0,Pde6c
67894.0,Fam45a
11757.0,Prdx3
74055.0,Plce1
57753.0,Noc3l
15201.0,Hells
20411.0,Sorbs1
56454.0,Aldh18a1
67590.0,Tctn3
240665.0,Ccnj
24087.0,Tll2
21673.0,Dntt
107358.0,Tm9sf3
83490.0,Pik3ap1
212391.0,Lcor
20562.0,Slit1
76479.0,Smndc1
17859.0,Mxi1
27360.0,Add3
170750.0,Xpnpep1
93679.0,Trim8
56350.0,Arl3
94279.0,Sfxn2
17161.0,Maoa
74405.0,Efhc2
72018.0,Fundc1
76952.0,Nt5c2
20288.0,Msr1
18572.0,Pdcd11
226182.0,Taf5
71041.0,Pcgf6
71398.0,5430427O19Rik
14933.0,Gk
20874.0,Slk
12821.0,Col17a1
67788.0,Sfr1
14873.0,Gsto1
68214.0,Gsto2
226243.0,Habp2
12369.0,Casp7
55947.0,Dclre1a
66866.0,Nhlrc2
226250.0,Afap1l2
226251.0,Ablim1
72133.0,Trub1
14585.0,Gfra1
73442.0,Hspa12a
214084.0,Slc18a2
67290.0,3110040N11Rik
83962.0,Btbd1
29877.0,Hdgfl3
14527.0,Gcgr
59058.0,Bhlhe22
68701.0,Ppp1r27
18453.0,P4hb
192662.0,Arhgdia
101861.0,Ints4
21681.0,Alyref
66156.0,Anapc11
68671.0,Pcyt2
209011.0,Sirt7
54473.0,Tollip
209027.0,Pycr1
68515.0,Myadml2
68938.0,Aspscr1
20892.0,Cenpx
217366.0,Lrrc45
101513.0,Mob2
12409.0,Cbr2
94275.0,Maged1
14104.0,Fasn
71085.0,Arhgap19
68730.0,Dus1l
209318.0,Gps1
74168.0,Zdhhc16
19719.0,Rfng
72199.0,Mms19
80879.0,Slc16a3
104318.0,Csnk1d
209588.0,Sectm1a
66179.0,Ogfod3
217371.0,Rab40b
226122.0,Ubtd1
56642.0,Ankrd2
66840.0,Wdr45b
63828.0,Fn3k
67432.0,Hoga1
84095.0,Pi4k2a
52013.0,R3hcc1l
67573.0,Loxl4
192236.0,Hps1
83674.0,Cnnm1
14718.0,Got1
93685.0,Entpd7
66388.0,Cutc
12780.0,Abcc2
71972.0,Dnmbp
93721.0,Cpn1
226143.0,Cyp2c23
226144.0,Erlin1
12675.0,Chuk
72502.0,Cwf19l1
30049.0,Scd3
20250.0,Scd2
67264.0,Ndufb8
26456.0,Sema4g
94067.0,Mrpl43
226153.0,Twnk
94280.0,Sfxn3
107250.0,Kazald1
16814.0,Lbx1
12234.0,Btrc
56626.0,Poll
76055.0,Oga
80906.0,Kcnip2
16825.0,Ldb1
107338.0,Gbf1
18034.0,Nfkb2
68431.0,Fbxl15
75146.0,Mfsd13a
54130.0,Actr1a
18742.0,Pitx3
24069.0,Sufu
15211.0,Hexa
23806.0,Arih1
102774.0,Bbs4
72141.0,Adpgk
67287.0,Parp6
29806.0,Limd1
83493.0,Sacm1l
17281.0,Fyco1
22599.0,Slc6a20b
93730.0,Lztfl1
21372.0,Tbl1x
80892.0,Zfhx4
66611.0,Ribc1
15108.0,Hsd17b10
59026.0,Huwe1
207375.0,Fam120c
69499.0,Tsr2
14163.0,Fgd1
237107.0,Gnl3l
80884.0,Maged2
77622.0,Apex2
11656.0,Alas2
18639.0,Pfkfb1
56191.0,Tro
66082.0,Abhd6
286940.0,Flnb
13421.0,Dnase1l3
218832.0,Polr3a
20229.0,Sat1
56360.0,Acot9
53381.0,Prdx4
20088.0,Rps24
19271.0,Ptprj
53325.0,Banp
12352.0,Car5a
57340.0,Jph3
320910.0,Itgb8
20688.0,Sp4
11982.0,Atp10a
22215.0,Ube3a
18601.0,Padi3
18599.0,Padi1
18602.0,Padi4
20591.0,Kdm5c
18241.0,Gpr143
66711.0,Sbds
56715.0,Rabgef1
71664.0,Mettl7b
16404.0,Itga7
19682.0,Rdh5
12512.0,Cd63
14561.0,Gdf11
66844.0,Ormdl2
74330.0,Dnajc14
58223.0,Mmp19
13139.0,Dgka
12566.0,Cdk2
20431.0,Pmel
27370.0,Rps26
18813.0,Pa2g4
23943.0,Esyt1
68094.0,Smarcc2
12565.0,Cdh9
208092.0,Chmp6
108100.0,Baiap2
67588.0,Rnf41
69917.0,Nabp2
11302.0,Aatk
78777.0,Tepsin
238021.0,Fscn2
56530.0,Cnpy2
71885.0,Faap100
18588.0,Pde6g
17339.0,Mip
11947.0,Atp5b
19075.0,Prim1
27400.0,Hsd17b6
432516.0,Myo1a
17937.0,Nab2
108037.0,Shmt2
71750.0,R3hdm2
16325.0,Inhbc
14632.0,Gli1
13198.0,Ddit3
110962.0,Mbd6
69654.0,Dctn2
72354.0,Ttc4
117150.0,Pip4k2c
140475.0,Bsnd
71206.0,Katnal2
76987.0,Hdhd2
216439.0,Agap2
17344.0,Pias2
225742.0,St8sia5
225743.0,Rnf165
11946.0,Atp5a1
19201.0,Pstpip2
11567.0,Avil
68876.0,Atp23
170822.0,Usp33
12729.0,Clns1a
218693.0,Paip1
18115.0,Nnt
244233.0,Cd163l1
212503.0,Paox
93747.0,Echs1
69064.0,Fuom
68566.0,Caly
69752.0,Zfp511
11501.0,Adam8
74237.0,Tubgcp2
52389.0,Adgra1
212111.0,Inpp5a
26757.0,Dpysl4
13106.0,Cyp2e1
76974.0,Urah
54399.0,Bet1l
101489.0,Ric8a
64384.0,Sirt3
23997.0,Psmd13
12869.0,Cox8b
73835.0,Ifitm5
68713.0,Ifitm1
66141.0,Ifitm3
24058.0,Sigirr
27388.0,Ptdss2
13491.0,Drd4
72040.0,Cdhr5
54123.0,Irf7
15461.0,Hras
21351.0,Taldo1
98845.0,Eps8l2
71448.0,Tmem80
57913.0,Pidd1
67186.0,Rplp2
66853.0,Pnpla2
12476.0,Cd151
64540.0,Tspan4
68038.0,Chid1
73067.0,Tmem192
68117.0,Apool
245595.0,Zfp711
12662.0,Chm
12909.0,Crcp
109900.0,Asl
110006.0,Gusb
18682.0,Phkg1
67902.0,Sumf2
68059.0,Tm9sf2
69634.0,Clybl
14169.0,Fgf14
223254.0,Farp1
105445.0,Dock9
217351.0,Tnrc6c
217353.0,Tmc6
21877.0,Tk1
76025.0,Cant1
52897.0,Rbfox3
12416.0,Cbx2
30951.0,Cbx8
14387.0,Gaa
192170.0,Eif4a3
18164.0,Nptx1
74370.0,Rptor
18584.0,Pde8a
12877.0,Cpeb1
17960.0,Nat1
66282.0,Tma16
93837.0,Dach2
237010.0,Klhl4
80902.0,Zfp202
54160.0,Copg2
27205.0,Podxl
27418.0,Mkln1
224419.0,Map3k7cl
12013.0,Bach1
12469.0,Cct8
74112.0,Usp16
70998.0,Phf6
15452.0,Hprt
66658.0,Ccdc51
235610.0,Atrip
66940.0,Shisa5
270198.0,Pfkfb4
12836.0,Col7a1
22273.0,Uqcrc1
236915.0,Arhgef9
245684.0,Cnksr2
67071.0,Rps6ka6
192216.0,Tmem47
11689.0,Alox5
71779.0,March8
667663.0,Myo3a
71968.0,Wdr73
68039.0,Nmb
56529.0,Sec11a
434203.0,Slc28a1
14755.0,Pigq
224624.0,Rab40c
68347.0,Mettl26
68241.0,Mcrip2
214952.0,Rhot2
214951.0,Rhbdl1
72106.0,Jmjd8
268933.0,Wdr24
214931.0,Fbxl16
64337.0,Gng13
110639.0,Prps2
20970.0,Sdc3
97212.0,Hadha
16193.0,Il6
22171.0,Tyms
244071.0,Agbl1
18415.0,Hspa4l
20873.0,Plk4
72175.0,Mfsd8
214048.0,Larp1b
269424.0,Jade1
73852.0,D3Ertd751e
83691.0,Crispld1
14545.0,Gdap1
17087.0,Ly96
209378.0,Itih5
11949.0,Atp5c1
209361.0,Taf3
21922.0,Clec3b
66446.0,Exosc7
69035.0,Zdhhc3
331046.0,Tgm4
20450.0,St8sia2
108116.0,Slco3a1
72157.0,Pgm2
27376.0,Slc25a10
15239.0,Hgs
67115.0,Rpl14
192678.0,Rassf3
12768.0,Ccr1
16412.0,Itgb1
18186.0,Nrp1
93742.0,Pard3
26557.0,Homer2
209692.0,Dhtkd1
57743.0,Sec61a2
53893.0,Nudt5
101095.0,Zfp282
12304.0,Pdia4
66383.0,Iscu
80752.0,Fam20c
19085.0,Prkar1b
18590.0,Pdgfa
433956.0,Dnaaf5
67604.0,Get4
11798.0,Xiap
20843.0,Stag2
12890.0,Cplx2
67044.0,Higd2a
28126.0,Nop16
56795.0,Arl10
97820.0,4833439L19Rik
73666.0,Thoc3
76577.0,Faf2
74257.0,Tspan17
107448.0,Unc5a
212032.0,Hk3
20184.0,Uimc1
17131.0,Smad7
17919.0,Myo5b
12364.0,Casp12
12362.0,Casp1
20617.0,Snca
14802.0,Gria4
69149.0,Kbtbd3
67618.0,Aasdhppt
244672.0,Cwf19l2
67667.0,Alkbh8
19888.0,Rp1
20671.0,Sox17
18777.0,Lypla1
12421.0,Rb1cc1
71096.0,Sntg1
76187.0,Adhfe1
17864.0,Mybl1
170755.0,Sgk3
69312.0,Ppp1r42
26754.0,Cops5
29819.0,Stau2
98711.0,Rdh10
21749.0,Terf1
21419.0,Tfap2b
17681.0,Msc
74229.0,Paqr8
14048.0,Eya1
75712.0,Tmem14a
14859.0,Gsta3
72265.0,Tram1
241041.0,Gm4956
212442.0,Lactb2
240726.0,Slco5a1
66799.0,Ube2w
70397.0,Tmem70
12969.0,Crygf
18711.0,Pikfyve
15926.0,Idh1
12966.0,Crygc
67099.0,Mettl21a
12912.0,Creb1
93691.0,Klf7
75619.0,Fastkd2
23792.0,Adam23
55949.0,Eef1b2
227197.0,Ndufs1
18187.0,Nrp2
68115.0,Maip1
75388.0,Boll
74013.0,Rftn2
19070.0,Mob4
15510.0,Hspd1
67876.0,Coq10b
81898.0,Sf3b1
78016.0,Ccdc150
227059.0,Slc39a10
227231.0,Cps1
53945.0,Slc40a1
73674.0,Wdr75
22779.0,Ikzf2
14768.0,Lancl1
11363.0,Acadl
68691.0,Kansl1l
66646.0,Rpe
54167.0,Icos
12477.0,Ctla4
12487.0,Cd28
77300.0,Raph1
241066.0,Carf
70375.0,Ica1l
57750.0,Wdr12
55989.0,Nop58
22218.0,Sumo1
271697.0,Cdk15
74018.0,Als2
227154.0,Stradb
70827.0,Trak2
12370.0,Casp8
12633.0,Cflar
